ID,People
944,"Veeramani, Alagaiya"
945,"Veeramani, Anamika"
946,"Veeramani, Malar."
947,"Cheney, Dick"
948,"Gore, Al"
949,"Inskeep, Steve"
950,"Norris, Michele."
951,"Widodo, Joko ""Jokowi"""
952,"Isakson, Johnny"
953,"McCollum, Betty L."
954,"Smith, Christopher H."
955,"Jewell, Sarah M.R. ""Sally"""
956,"Ford, Elizabeth A."
957,"Ford, John G."
958,"Ford, Michael G."
959,"Ford, Steven M."
960,"Cartwright, James E."
961,"Donley, Michael B."
962,"Durham, Diane W."
963,"Frandrup, Erich C."
964,"Garcia, Gabriel"
965,"Kosek, Wendy"
966,"Lynn, William J., III"
967,"Mabus, Raymond E., Jr."
968,"Papp, Robert J., Jr."
969,"Piel, Jonathan W."
970,"Chao, Elaine L."
971,"Coats, Daniel R."
972,"Justice, James C., II"
973,Kim Jong Un
974,"Manafort, Paul J., Jr."
975,"McMaster, H.R."
976,"Mueller, Robert S., III"
977,"Pompeo, Michael R."
978,"Sessions, Jefferson B., III"
979,"Wray, Christopher A."
980,"Buchanan, Jeffrey S."
981,"Burr, Richard"
982,"Greene, Harold J."
983,"McDonald, Robert A."""
984,"McGruder, James"
985,"Miller, Jeff"
986,"Sanders, Bernard"
987,"Schwartz, Linda S."
988,"Tierney, Helen"
989,"Tobias, Constance B."
990,"Turnbull, David O."
991,"Page, Wade M."
992,"Scaffidi, Stephen"
993,"Walker, Scott K."
994,"Ginsburg, Ruth Bader"
995,"Leahy, Patrick J."
996,"Obama, Natasha ""Sasha""."
997,"Roos, John V."
998,"Roos, Susan."
999,"Walters, Lindsay E."
1000,"Godane, Ahmed Abdi"
1001,Jeh C. Johnson
1002,"Poroshenko, Petro"
1003,"Earnhardt, Dale"
1004,"France, Amy"
1005,"France, Brian"
1006,"Hendrick, Rick"
1007,"Johnson, Cathy"
1008,"Johnson, Chandra"
1009,"Johnson, Gary"
1010,"Johnson, Genevieve M."
1011,"Johnson, Jimmie"
1012,"Knaus, Chad"
1013,"Petty, Richard"
1014,"Thomas, Jefferson"
1015,"Jordan, Michael J."
1016,"Perez, Jazmin"
1017,"Rowling, Joanne K. ""J.K."""
1018,"Schultz, Andoni"
1019,"Spicer, Tim"
1020,"Steve, Shantell."
1021,"González-Colón, Jenniffer A."
1022,"Lombardo, Joseph"
1023,"Paddock, Stephen C."
1024,"Deal, Nathan J."
1025,"Fugate, W. Craig"
1026,"Haley, Nikki Randhawa"
1027,"McCrory, Patrick L."
1028,"Akerlof, Robert"
1029,"Bernanke, Alyssa"
1030,"Bernanke, Anna"
1031,"Bernanke, Ben S."
1032,"Bernanke, Edna Friedman"
1033,"Bernanke, Joel"
1034,"Bush, Barbara"
1035,"Bush, Barbara P."
1036,"Carter, James E., Jr."
1037,Clinton. William J.
1038,"Hager, Jenna Bush"
1039,"Ryan, Frederick J., Jr."
1040,"Sanden, John H."
1041,"Brazier, Arthur M."
1042,"Burris, Roland W."
1043,"Cullerton, John J."
1044,"Daley, Richard M."
1045,"Durbin, Richard J."
1046,"Giannoulias, Alexi"
1047,"Hairston, Leslie A."
1048,"Kelly, Robin"
1049,"Lynn, Lonnie R. ""Common,"" Jr."
1050,"Madigan, Lisa"
1051,"Miller, David E."
1052,"Preckwinkle, Toni"
1053,"Quinn, Patrick J., III"
1054,"Rush, Bobby L."
1055,"Schakowsky, Janice D."
1056,"Simon, Sheila"
1057,"White, Jesse"
1058,"Landry, Mary E."
1059,"Berkman, Ronald M."
1060,"Boccieri, Emma N."
1061,"Boccieri, John A."
1062,"Boccieri, Stacey"
1063,"Boyce, Kevin L."
1064,"Cordray, Richard"
1065,"Fisher, Lee"
1066,"Fudge, Marcia L."
1067,"Jackson, Frank G."
1068,"Kucinich, Dennis J."
1069,"Strickland, Frances"
1070,"Sutton, Betty"
1071,"Adelson, Vanessa"
1072,"Jones, Darrell D."
1073,"Jones, Holly"
1074,"Jones, Stuart"
1075,"Shepro, Helen"
1076,"Shepro, Jonathan ""Jack"""
1077,"Shepro, Steven M."
1078,"Sorensen, Eric"
1079,"Sorensen, Gillian"
1080,"Sorensen, Philip"
1081,"Sorensen, Stephen"
1082,"Sorensen, Theodore C."
1083,"Byrd, Robert C."
1084,"Frank, Barney."
1085,King Abdallah bin Abd al-Aziz Al Saud.
1086,"Barton, Joe L."
1087,"Boerger, Justine"
1088,"Davis, Gerald"
1089,"Dickert, John"
1090,"Doyle, James E."
1091,"Doyle, Jessica"
1092,"Evers, Tony"
1093,"Hines, Darrell L."
1094,"Kane, Spencer"
1095,"Love, Reginald L."
1096,"Russell, Emily J."
1097,"Sass, Dawn Marie."
1098,"Johnson, Katherine G."
1099,"Khattala, Ahmed Abu"
1100,"Rockefeller, John D. ""Jay,"" IV"
1101,"Bareilles, Sara"
1102,"Clavel, Lise"
1103,"Gaspard, Patrick"
1104,"Overton, Spencer"
1105,"Chiarotti, Charles G."
1106,"Fenton, Gregory J. ""Fence"
1107,"Greene, Terrence A."
1108,"Hagerty, William F., IV"
1109,"Imaki, Koji"
1110,"Maehara, Hiroaki"
1111,"Martinez, Jerry P."
1112,"Moss, Kenneth E."
1113,"Pasquarette, James F."
1114,"Winkler, Michael P."
1115,"Burr, Richard M."
1116,"Coleman, Linda"
1117,"Cooper, Roy A., III"
1118,"Hardison, Grace Bell"
1119,"Khan, Ghazala"
1120,"Livingston, Donovan"
1121,"Marco, Rubio A."
1122,"McCrory, Patrick L"
1123,"Morgan, Michael R."
1124,"Motz, Diana Gribbon"
1125,"Ross, Deborah Koff"
1126,"Stein, Josh"
1127,"Trudeau, Justin P.J."
1128,"Auer, John"
1129,"Avila, Claudia"
1130,"Avila, José"
1131,"Avila, Luis"
1132,"Avila, Luis, Jr."
1133,"Avila, Miguel"
1134,"Ball, Christiana"
1135,"Blige, Mary J."
1136,"Daughtry, Chris"
1137,"Fogerty, John"
1138,"Harper, Frank E. ""Hill"""
1139,"Lerman, Logan"
1140,"Nelson, Willie"
1141,"Santos, Romeo"
1142,"Smith, Matt"
1143,"Gray, Vincent C."
1144,"Hutchison, Kathryn A. ""Kay"" Bailey"
1145,"Klobuchar, Amy J."
1146,"Larson, John B."
1147,"Whitehouse, Sheldon"
1148,"Dunford, Joseph F., Jr."
1149,"Burnett, Mark"
1150,"Campa-Peters, Karen"
1151,"Campa-Peters, Sophia M."
1152,"Coe, David"
1153,"Coe, Jan"
1154,"Coe, Tim"
1155,"Downey, Roma"
1156,"Hultgren, Randy"
1157,Ji Sung-ho
1158,"Kagame, Jeannette"
1159,"Smiley, Scott"
1160,"Smiley, Tiffany"
1161,"Owens, William ""Ryan"""
1162,"Earnest, Joshua R."
1163,"Ballard, Gregory A."
1164,"Britton, Connie"
1165,"Carson, André"
1166,"Catchings, Tamika"
1167,"Erler, Ben"
1168,"Erler, Henry"
1169,"Erler, Jack"
1170,"Erler, Rebekah"
1171,"George, Paul"
1172,"Lee, Kathleen"
1173,"Milham, Jylian"
1174,"Silver, Adam"
1175,"Snyder, Thomas J."
1176,"Chochran, W. Thad"
1177,"Dantonio, Mark"
1178,"Duggan, Michael E."
1179,"Izzo, Tom"
1180,"Kildee, Daniel T."
1181,"LaCross, Ben"
1182,"Lucas, Frank D."
1183,"Peters, Gary C."
1184,"Peterson, Collin C."
1185,"Schauer, Mark"
1186,"Simon, Lou Anna K."
1187,"Stabenow, Deborah A."
1188,"Triplett, Nathan"
1189,"Trout, Michael N."
1190,"Adams, William J. ""Will.i.am,"" Jr."
1191,"Beal, Lucas C."
1192,"Bolden, Charles F."
1193,"Condino, Gwynelle"
1194,"Coughlin, Tom"
1195,"Dogan, Jayla M."
1196,"Garvey, Samantha"
1197,"Holdren, John"
1198,"Hoverter, Hayley"
1199,"Hylak, Benjamin"
1200,"Kamen, Dean L."
1201,"Karen, Ana"
1202,"Lubcheno, Jane"
1203,"Nieto, Janet"
1204,"Nye, William S."
1205,"Thomas, Ashley C."
1206,"Tyson, Neil deGrasse"
1207,"Chu, Steven."
1208,"Mugabe, Robert Gabriel"
1209,"Price, Thomas E."
1210,"Conaway, K. Michael"
1211,"Nunes, Devin G."
1212,"Stoltenberg, Jens"
1213,"Hale, Cynthia L."
1214,"Bauer, Jim"
1215,"Bell, Singaza"
1216,"Berchel, Alan"
1217,"Bloom, Ron"
1218,"Campbell, David"
1219,"Pickens, T. Boone"
1220,"Ream, Daniel"
1221,"Riley, Amber."
1222,"Sarkozy, Nicolas."
1223,"Alcocer Martinez de Castro, Sergio Manuel"
1224,"Estivill-Castro, Alejandro"
1225,"Braly, Angela F."
1226,"Owens, James W."
1227,"Shahzad, Faisal"
1228,"Williams, Ronald A."
1229,"Doggett, Lloyd A., II"
1230,"Rangel, Charles B."
1231,"Shulman, Douglas H."
1232,"Warren, Acquanetta"
1233,"Anderson, C.J."
1234,"Bowlen, Annabel"
1235,"Bowlen, Pat"
1236,"Brady, Tom"
1237,"Ellis, Joe"
1238,"Elway, John"
1239,"Hancock, Michael B."
1240,"Hillman, Ronnie"
1241,"Kubiak, Gary"
1242,"Manning, Peyton"
1243,"McManus, Brandon"
1244,"Miller, Von"
1245,"Phillips, Wade"
1246,"Sanders, Emmanuel"
1247,"Thomas, Demaryius"
1248,"Ware, DeMarcus"
1249,"Abadi, Haider al-"
1250,"Bergdahl, Bowe R."
1251,"Bergdahl, Jani"
1252,"Bergdahl, Robert"
1253,"Di Rupo, Elio"
1254,"Hollande, François"
1255,"Philippe, King"
1256,"Cameron, Ian O."
1257,"Donilon, Sarah"
1258,"Donilon, Teddy"
1259,"Power, Samantha"
1260,"Power-Sunstein, Rian"
1261,"Rice, E. John, Jr."
1262,"Rice-Cameron, Jake"
1263,"Rice-Cameron, Maris"
1264,"Russell, Catherine M."
1265,"Sunstein, Cass R."
1266,"Sunstein, Declan"
1267,"Patterson, Chaka M."
1268,"Patterson, Tracey"
1269,"Kohl, Helmut"
1270,"Mandela, Nelson R."
1271,"Brown, Anthony G."
1272,"Gardiner, William F."
1273,"Neal, Stephen W."
1274,"Ustian, Daniel C."
1275,"Pelosi, Nancy."
1276,Lee Hsien Loong
1277,"Macron, Emmanuel"
1278,"May, Theresa"
1279,"Castile, Philando"
1280,"Dayton, Mark B."
1281,"Sterling, Alton"
1282,"Deavere Smith, Anna"
1283,"Deford, Frank"
1284,"Didion, Joan"
1285,"Gaines, Ernest J."
1286,"Landesman, Rocco"
1287,"Lion, Margo"
1288,"Meyer, S. Lee"
1289,"Robinson, Marilynne"
1290,"Shigekawa, Joan"
1291,"Toussaint, Allen"
1292,"Watson, Carole"
1293,"Abbas, Mahmoud (Abu Mazen)"
1294,"Fayyad, Salam"
1295,"Mitchell, George J."
1296,"Netanyahu, Benjamin."
1297,"Lavrov, Sergey V."
1298,"Makarov, Nikolai Y."
1299,"Putin, Vladimir V."
1300,"Acosta, R. Alexander"
1301,"DeVos, Elisabeth P."
1302,"Trump, Ivanka M."
1303,"Canales, Maria"
1304,"Colgin, Nicholas"
1305,"Currie, Barbara Flynn"
1306,"McClelland, Morgan"
1307,"Patton, Sheena"
1308,"Seals, Dan"
1309,"Simon, Sheila."
1310,"Sotomayor, Sonia."
1311,"Burgum, Doug"
1312,"Cramer, Kevin J."
1313,"Ellingson, Jameson"
1314,"Ellingson, Julie"
1315,"Ellingson, Medora E."
1316,"Ellingson, Sheridan"
1317,"Ellingson, Sierra"
1318,"Ellingson, Stetson"
1319,"Hacker, Nick"
1320,"Hamm, Harold G."
1321,"Heitkamp, Mary Kathryn ""Heidi"""
1322,"Hoeven, John H."
1323,"Perdue, George E. ""Sonny"""
1324,"Sanford, Brent"
1325,"Switzer, Barry"
1326,"Unruh, Jessica"
1327,"Adnani, Abu Muhammad al-"
1328,"Lavrov, Sergey Viktorovich"
1329,"Mistura, Staffan de"
1330,"Greenman, Ben"
1331,"Kuster, Ann McLane"
1332,"Linh, Zoe"
1333,"Lynch, John H."
1334,"Lynch, Susan"
1335,"Shaheen, C. Jeanne"
1336,"Shea-Porter, Carol"
1337,"Spear, Eric"
1338,"Fildes, John"
1339,"Tillerson, Rex W."
1340,"Bustos, Cheri"
1341,"Eshoo, Anna G."
1342,"Eychaner, Fred"
1343,"Foster, Bill"
1344,"Foxx, Kim"
1345,"Kelly, Robin L."
1346,"Krishnamoorthi, Raja"
1347,"Luján, Ben Ray"
1348,"Nadder, Doris Moorad"
1349,"Nadder, Richard S."
1350,"Schneider, Bradley S."
1351,"Whittaker, Dan"
1352,"Bailey, Andrea"
1353,"Bell, Raquel"
1354,"Bell, Wayette"
1355,"Brady, Justin"
1356,"Compton, Dennis"
1357,"Freeman, Julie A."
1358,"Garrett, Dale A."
1359,"Garrett, Faith M.L."
1360,"Garrett, Katie"
1361,"Hirsch, Sharon"
1362,"Jenkins, Danielle"
1363,"Jenkins, Samantha"
1364,"Mitchell, Ernest, Jr."
1365,"Roberts, Anna M."
1366,"Kagan, Elana"
1367,"Sotomayor, Sonia M."
1368,"Waddell, Katherine B."
1369,"Cuellar, Henry"
1370,"Diaz-Balart, Mario R."
1371,"Feinstein, Dianne G."
1372,"Flake, Jeffrey L."
1373,"Grassley, Charles E."
1374,"Hirono, Mazie K."
1375,"McCaul, Michael T."
1376,"McSally, Martha E."
1377,"Nielsen, Kirstjen M."
1378,"Van Reeth, Marion"
1379,"Winfrey, Oprah"
1380,"Ashford, John B."
1381,"Bounds, Hank M."
1382,"Buffet, Warren E."
1383,"Christensen, John E."
1384,"Damon, Matthew P."
1385,"Foley, Mike"
1386,"Hutchinson, Ora"
1387,"Hutchinson, Rebecca"
1388,"Martin, Cooper"
1389,"Martin, Jeff"
1390,"Martin, Lisa"
1391,"Nelson, E. Benjamin"
1392,"Adame, David"
1393,"Castro, Julián"
1394,"Hidalgo, Edmundo"
1395,"Sharon, Ariel"
1396,"Brewer, Janice K."
1397,"Green, Christina-Taylor"
1398,"Kelly, Mark E."
1399,"Mueller, Robert S."
1400,"Roll, John M."
1401,"Kelley, Devin Patrick"
1402,"Klain, Ronald A."
1403,"Gibbs, Robert L."
1404,"Jarvis, Jonathan B."
1405,"Soskin, Betty Reid"
1406,"Witherspoon, Reese"
1407,"Harris, Neil Patrick"
1408,"Killeen, Tom"
1409,"Mulholland, Neil J."
1410,"Chisam, Doug"
1411,"Dudley, Philip A."
1412,"French, Gary"
1413,"Grove, Andrew S."
1414,"Marvin, John W. ""Jake"""
1415,"Marvin, Susan"
1416,"Self, Bill"
1417,"Haggard, Merle"
1418,"Herman, Jerry"
1419,"Jones, Bill T."
1420,"McCartney, Paul"
1421,"Winfrey, Oprah."
1422,"Conte, Henriette"
1423,"Troaré, Touré Lobbo"
1424,"Nunnelee, P. Alan"
1425,"Cooper, Roy"
1426,"Jepsen, George C."
1427,"Massad, Timothy G."
1428,"McDaniel, Dustin"
1429,"Perrrelli, Thomas J."
1430,"Ryan, Robert C."
1431,"Sperling, Eugene B."
1432,"Zoeller, Gregory F."
1433,"Brossard, Christopher R."
1434,"DuBois, Joshua"
1435,"Klobuchar, Amy"
1436,"Zapatero, Jose Luis Rodriguez"
1437,"Black, Diane L."
1438,"Foxx, Virginia A."
1439,"Walden, Gregory P."
1440,"Simpson, Orenthal James ""O.J."""
1441,"Carney, James F. \""Jay\"""
1442,"Halligan, Caitlin J."
1443,"Turner, Renina"
1444,"Jomaa, Mehdi"
1445,"Snyder, Larry"
1446,Theophilos III
1447,"Slaughter, Louise McIntosh"
1448,"Bruni-Sarkozy, Carla"
1449,"Carver, Vincent P."
1450,"Kutsch, Matthias"
1451,"Pekala, Maria R."
1452,"Pekala, Mark A."
1453,"Ries, Roland"
1454,"Sarkozy, Nicolas"
1455,"Stern, Todd."
1456,"Brush, Mitchell O."
1457,"Burke, Darryl W."
1458,"Hoagland, Bradley T."
1459,"James, Deborah Lee"
1460,"Stewart, Jon"
1461,"Wright, James C., Jr."
1462,"Condo, Arturo"
1463,"Harper, Stephen J."
1464,"Martinelli, Ricardo Berrocal"
1465,"Pena Nieto, Enrique"
1466,"Perez Molina, Otto Fernando"
1467,"Allen, John R."
1468,"Cassano, Salvatore J."
1469,"Giuliani, Rudolph W."
1470,"Rahn, Pete K."
1471,"Shuster, William F."
1472,"Buhari, Muhammadu"
1473,"Caid Essebsi, Beji"
1474,"Dlamini Zuma, Nkosazana"
1475,Hailemariam Desalegn
1476,"Johnson Sirleaf, Ellen"
1477,"Sall, Macky"
1478,"Bluhm, Neil G."
1479,"Crown, James S."
1480,"Crown, Lester"
1481,"Crown, Paula"
1482,"Rogers, John W."
1483,"Euille, William D."
1484,"Korelitz, David"
1485,"Packer, Ernest G."
1486,"Beckham, David"
1487,"Bennett, Robert"
1488,"Checketts, David W."
1489,"Donovan, Landon"
1490,"Findley, Robbie"
1491,"Kreis, Jason"
1492,"Rimando, Nick."
1493,"Ahrens, Lorne"
1494,"Cameron, David W.D."
1495,"Juncker, Jean-Claude"
1496,"Krol, Michael"
1497,"Rawlings, Michael S."
1498,"Smith, Michael J."
1499,"Thompson, Brent"
1500,"Tusk, Donald Franciszek"
1501,"Zamarripa, Patrick"
1502,"Burns, Ursula M."
1503,"McNerney, W. James, Jr."
1504,"Alexander, Peter"
1505,"Haley, Nikki R."
1506,"Sabah al-Ahmad al-Jabir al-Sabah, Amir"
1507,"Kapernick, Colin"
1508,"Brady, Thomas E.P."
1509,"Fiorina, Cara Carleton ""Carly"""
1510,"Henry, Mary K."
1511,"Markey, Edward J."
1512,"Rodriguez, Arturo S."
1513,"Rogers, Richard M."
1514,"Tolman, Steven A."
1515,Warren Elizabeth A.
1516,"Warren, Elizabeth A."
1517,"Weingarten, Randi"
1518,"Hayek, Matthew J."
1519,"Lihn, Zoe"
1520,"Loebsack, David W."
1521,"Ayers, Edward L."
1522,"Cantor, Eric"
1523,"Jones, Dwight C."
1524,"Richardson, Nigel"
1525,"Wilder, L. Douglas"
1526,"Campos, Jesus"
1527,"Brown, Tatiana N."
1528,"Fitzgerald, Edward"
1529,"Kaptur, Marcia C."
1530,"Sutton, Elizabeth S."
1531,"Lula da Silva, Luiz Inacio"
1532,"Ryan, Patrick G."
1533,"Barnes, Sandra"
1534,"Franklin, Keita M."
1535,"Ozanian, Alfred"
1536,"Shanahan, Patrick M."
1537,"Vasquez, Rennie"
1538,"Biera, John, Jr."
1539,"Castro, Julían"
1540,"Cona, Lorraine"
1541,"Gallego, Ruben"
1542,"Kelly, Mark"
1543,"Kelly, Scott"
1544,"Scribner, Kent P."
1545,"Stanton, Gregory J."
1546,"Adams, Alma Shealey"
1547,"Blue, Daniel, III"
1548,"Cooper, Roy A. III"
1549,"Garland, Merrick B."
1550,"Khan, Khizr"
1551,"Reed, Dennis"
1552,"Roberts, Jennifer W."
1553,"Rubio, Marco A."
1554,"Viso, Phil"
1555,"Bennet, Michael F."
1556,"Berkley, Rochelle L. ""Shelley"""
1557,"Polis, Jared S."
1558,"Pullin, Savannah"
1559,"Udall, Mark E."
1560,"Sarkozy, Giulia"
1561,"Khama, Seretse Khama Ian"
1562,"Breyer, Stephen G."
1563,"Meissner, Margit"
1564,"Nosanchuk, Matthew S."
1565,"Sherwin, Joshua"
1566,"Weiss, Martin"
1567,"Chyao, Amy"
1568,"Chyao, Tim"
1569,"Green, Gary M."
1570,"Hagan, Kay"
1571,"Joines, J. Allen"
1572,"Marshall, Elaine F."
1573,"Miller, Brad"
1574,"Perdue, Beverly E."
1575,"Wang, Kate"
1576,"Bouvet, Donald"
1577,"Bouvet, Shane"
1578,"Porter, Robert R."
1579,"Belichick, William S."
1580,"Brady, Thomas E. P., Jr."
1581,"Brady, Thomas E.P., Jr."
1582,"Goodell, Roger S."
1583,"Gray, Jim"
1584,"Kraft, Robert K."
1585,"Putin, Vladimirovich"
1586,"White, Dana F., Jr."
1587,"Whitman, Meg"
1588,"Zuckerberg, Mark E."
1589,"Rouse, Peter M."
1590,"Salazar, Esperanza ""Hope"""
1591,"Wilson, Taylor"
1592,"Becerra, Xavier"
1593,"Clyburn, James E."
1594,"Emanuel, Rahm"
1595,"Obey, David R."
1596,"Ritter, Bill, Jr."
1597,"Strickland, Ted"
1598,"Strickland, Ted."
1599,"Armstrong, Martha"
1600,"Armstrong, Robin"
1601,"Brown, Joel L."
1602,"Brown, Louis"
1603,"Couey, Carrie D."
1604,"Ivey, Brittany"
1605,"Knox, Gregory J."
1606,"Price, Thomas E"
1607,"Seife, Elias A."
1608,"Sell, Gina"
1609,"Sertich, Kim"
1610,"Sethi, Manish K. ""Manny"
1611,"Summers, Stan"
1612,"Benjamin, Stephen K."
1613,"Cox, Tiana"
1614,"Culbreath, Terrence D."
1615,"Johnson, William"
1616,"Pastides, Harris"
1617,"Swinton, David H."
1618,"Wilson, Darren"
1619,"Cole, Tom"
1620,"Crapo, Michael D."
1621,"Hidalgo-McCabe, Rosemary"
1622,"Johnson, James W."
1623,"Millich, Diane E."
1624,"Moore, Gwendolynne S."
1625,"Stapel, Sharon"
1626,"Barnes, Melody C."
1627,"Ulerick, Travis."
1628,"Manchin, Joseph, III"
1629,"Paul, Rand"
1630,"Beebe, Michael D."
1631,"Firestone, James"
1632,"Griffin, Tim"
1633,"Williams, Casey"
1634,"Comey, James B., Jr."
1635,"Iohannis, Klaus"
1636,"Salman bin Abd al-Aziz Al Saud, King"
1637,"Ashton, Catherine"
1638,"Atkins, Miles"
1639,"Edwards, Mark"
1640,"Fitzsimmons, Maureen"
1641,"Tulbert, Carrie"
1642,"Burns, Kodi"
1643,"Byrnes, Josh"
1644,"Byrum, Wes"
1645,"Chizik, Gene"
1646,"Dyer, Michael"
1647,"Fairley, Nick"
1648,"Gibbs, Ethan"
1649,"Gibbs, Nancy"
1650,"Gibbs, Robert"
1651,"Newton, Cam"
1652,"Sessions, Pete"
1653,"Shelby, Richard C."
1654,"Miranda Torres, Jose Juan"
1655,"Miranda Torres, Luis Alexander"
1656,"Miranda Torres, William Edgardo"
1657,"Torres, Carmen Sara"
1658,Peng Liyuan
1659,"Duda, Andrzej"
1660,"Cooper, Elizabeth"
1661,"Dooley, Alex"
1662,"Gresham, Leslie"
1663,"Hickenlooper, John W."
1664,"Johnson, David"
1665,"Perlmutter, Edwin G."
1666,"Reed, Carolyn"
1667,"Gingrich, Newton L."
1668,"Reid, Harry"
1669,"Boycko, Maxim"
1670,"Dvorkovich, Arkady V."
1671,"Fominykh, Konstantin"
1672,"Gorbachev, Mikhail S."
1673,"Guriev, Sergei"
1674,"Ovechkin, Alexander M."
1675,"Sytnova, Oksana"
1676,"Carey, Bob"
1677,"Heller, Dean"
1678,"Isakson, John H."
1679,"Jones, Verna L."
1680,"McAuliffe, Terence R."
1681,"Obama, Barack H."
1682,"Roe, D. Phillip"
1683,"Tester, Jon"
1684,"Walz, Timothy J."
1685,"Carter, Rosalynn"
1686,"Deeds, Amanda"
1687,"Deeds, R. Creigh"
1688,"Deeds, Rebecca"
1689,"Deeds, Susannah"
1690,Bounnyang Vorachit
1691,"DePiero, Dean"
1692,"Kucinich, Dennis"
1693,"Bleck, Russell"
1694,"Goodman, Carolyn G."
1695,"Gurlay, Tana"
1696,"Hartfield, Charles"
1697,"Heller, Dean A."
1698,"Laxalt, Adam P."
1699,"Masto, Catherine Cortez"
1700,"Melanson, Rosemarie"
1701,"Melanson, Stephanie"
1702,"Peterson, Tyler"
1703,"Sandoval, Brian E."
1704,"Stalker, Aaron"
1705,"Burger, Anna"
1706,"D'Andrea Tyson, Laura"
1707,"Doeer, John"
1708,"Donaldson, William H."
1709,"Feldstein, Martin"
1710,"Gallogly, Mark T."
1711,"Goolsbee, Austan D."
1712,"Isaacson, Walter"
1713,"Murphy, Glenn K."
1714,"Skinner, Jim"
1715,"Wolf, Robert."
1716,"Arlea, Madeline Cox"
1717,"Edwards, John Bel"
1718,"Egli, Kevin"
1719,"Fishman, Paul J."
1720,"Holden, Melvin L. ""Kip"""
1721,"Holden, Melvin L.""Kip"""
1722,"Joseph, Che'dra"
1723,"Landrieu, Mitchell J."
1724,"Richmond, Cedric L."
1725,"Robinson, Craig M."
1726,"Rosario, Dquan"
1727,"Simmons, Ben"
1728,"Simmons, Dave"
1729,"Rajoy Brey, Mariano"
1730,"Lanza, Adam P."
1731,"Bryan, Timothy M."
1732,"Cochrane, Bruce"
1733,"Creach, James ""Damon"""
1734,"Fields, Lloyd ""Carl"""
1735,"Navon, Yitzhak"
1736,"Zaid, Anwar Abu"
1737,"Jenkins, Clay L."
1738,"Johnson, Eddie Bernice"
1739,"Kitzhaber, John A"
1740,"Knight, Asher"
1741,"Permberton, Edna Dean"
1742,"Rawlings, Mike"
1743,"Stern, David"
1744,"Kamalay, Judith"
1745,"Merkel, Angela."
1746,"Medicine Crow, Joe"
1747,"Blake, George"
1748,"Fernandez, Robert"
1749,"Ganitch, Michael"
1750,"Holder, Jack"
1751,"Horanzy, Alexander"
1752,"Parry, Lawrence"
1753,"Jewell, Sarah M.R. “Sally"
1754,"Lynch, Jane"
1755,"Brooks, Mel"
1756,"Brubeck, Dave"
1757,"Bumbry, Grace"
1758,"Caesar, Sid"
1759,"De Niro, Robert"
1760,"Franklin, Aretha"
1761,"Schwarzman, Stephen A."
1762,"Scorsese, Martin"
1763,"Thomas, Raymond A."
1764,"Vogel, April D."
1765,"Votel, Joseph L., III"
1766,"Mattarella, Sergio"
1767,"Carson, Benjamin S."
1768,"DuBois, Joshua P."
1769,"Sessions, Jefferson, B., III"
1770,"Monti, Mario."
1771,"Stewart, Mitch"
1772,"Goolsbee, Austan"
1773,"Orszag, Peter R."
1774,"Romer, Christina"
1775,"Albright, Alan D."
1776,"Anton, Michael N."
1777,"Appleton, Seth D."
1778,"Ashe, Barry W."
1779,"Axon, Annemarie Carney"
1780,"Ayres, Thomas E."
1781,"Azar, Alex M., II"
1782,"Baldwin, Brittany"
1783,"Ballhaus, Rebecca"
1784,"Barbic, Kenneth S."
1785,"Barker, J. Campbell"
1786,"Barletta, Louis J."
1787,"Beaverstock, Jeffrey U."
1788,"Bell, Michael"
1789,"Bender, Michael C."
1790,"Bennett, Mark J."
1791,"Berry, Michael"
1792,"Bevin, Matthew G."
1793,"Bittick, John C."
1794,"Bondi, Pamela J."
1795,"Bossert, Thomas P."
1796,"Bounds, Ryan W."
1797,"Branch, Elizabeth L."
1798,"Brasel, Nancy E."
1799,"Brennan, Michael B."
1800,"Brnovich, Susan"
1801,"Brooks, Vincent K."
1802,"Burke, Liles C."
1803,"Cairncross, Sean"
1804,"Campos, James E."
1805,"Canfield, Ryan"
1806,"Caroll, James"
1807,"Cella, Joseph"
1808,"Cobb, Alan E."
1809,"Cohen, Jonathan R."
1810,"Cook, Charles E., III"
1811,"Cope, Preston R."
1812,"Cornstein, David B."
1813,"Cox, Chris W."
1814,"Cruz, R. Edward ""\Ted"""
1815,"Cruz, R. Edward ""Ted"""
1816,"Cullen, Thomas T."
1817,"Delmar, Jesse"
1818,"Desmond, Michael J."
1819,"DeStefano, John"
1820,"Dhillon, Uttam"
1821,"DiLella, Daniel M."
1822,"Domenico, Daniel D."
1823,"Doocey, Sean"
1824,"Drake, Thelma D."
1825,"Duncan, Stuart K."
1826,"Díaz-Balart, Mario R."
1827,"Earp, Naomi C."
1828,"Elder, Christine A."
1829,"Engelhardt, Kurt D."
1830,"Epstein, Daniel"
1831,"Ernst, Joni K."
1832,"Evanina, William R."
1833,"Fahey, Kevin"
1834,"Falvey, Joseph L., Jr."
1835,"Fannon, Francis R."
1836,"Farr, Thomas A."
1837,"Farris, Isaac Newton, Jr."
1838,"Fears, Doug"
1839,"Flaherty, Sarah"
1840,"Flynn, Matthew"
1841,"Fuchs, Patrick J."
1842,"Fuentes, Zachary"
1843,"Garrish, Theodore J."
1844,"Garrison, Timothy A."
1845,"Gellert, Andrew"
1846,"Giancarlo, J. Christopher"
